File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_4_0,8332,4,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6902,13,12,3705,89759,SAT,272.3199,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,390.0792,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.5263741134751774
Random2_7_600,3704,7,600,12 states,12 symbols,12439,13,0,5767,12,0,0,0,1721.6493,13,12,77012,2437504,SAT,982.472,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_6_600,1612,6,600,12 states,12 symbols,12389,14,0,5840,12,0,0,0,1985.5334,13,12,77961,2468283,SAT,931.727,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_9_9,3485,9,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5961,13,12,3705,89759,SAT,336.0463,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,390.8281,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_7_9,216,7,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5514,13,12,3705,89759,SAT,306.9357,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,389.9768,96,96,5,94,2,91,0.71,0.05,0.98,0.10,0.50,0.50,0.5263741134751774
Random2_5_600,6029,5,600,12 states,12 symbols,12345,14,0,5316,12,0,0,0,2065.0913,13,12,71149,2249775,SAT,931.8663,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_5_300,8737,5,300,12 states,12 symbols,6242,12,0,3095,12,9,0,0,129.9707,13,12,42276,1322942,SAT,717.3968,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,75.0,,13,12,42276,1322942,SAT,830.6665,1200,1200,497,1192,8,703,0.98,0.41,0.99,0.60,0.70,0.70,0.9375
Random2_3_75,9989,3,75,12 states,12 symbols,1400,11,0,687,12,71,0,0,7.0464,13,12,10972,318468,SAT,600.0505,300.0,300.0,300.0,300.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,100.0,645.45,,13,12,10972,318468,SAT,671.5474,300,300,150,293,7,150,0.96,0.50,0.98,0.70,0.70,0.70,0.8211436170212766
Random2_0_150,9327,0,150,12 states,12 symbols,3061,12,0,1499,12,20,0,0,35.8775,13,12,21528,657410,SAT,656.3552,600.0,600.0,201.0,598.0,2.0,399.0,0.99,0.34,1.0,0.5,0.7,0.7,0.8958333333333334,100.0,166.67,,13,12,21528,657410,SAT,725.4619,600,600,286,596,4,314,0.99,0.48,0.99,0.60,0.70,0.70,0.875
Random2_6_300,1871,6,300,12 states,12 symbols,6249,11,0,3107,12,0,0,0,127.1958,13,12,42432,1327608,SAT,730.0164,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9895833333333331,100.0,0.0,,13,12,42432,1327608,SAT,952.9835,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,0.9895833333333333
Random2_2_600,3141,2,600,12 states,12 symbols,12395,13,0,5516,12,0,0,0,1546.662,13,12,73749,2332837,SAT,874.9212,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_9_75,3485,9,75,12 states,12 symbols,1400,13,0,699,12,149,0,0,8.3749,13,12,11128,324148,SAT,433.3133,300.0,300.0,53.0,298.0,2.0,247.0,0.96,0.18,0.99,0.3,0.6,0.6,0.875,100.0,1146.15,,13,12,11128,324148,SAT,508.8299,300,300,92,297,3,208,0.97,0.31,0.99,0.50,0.60,0.60,0.875
Random2_7_37,216,7,37,12 states,12 symbols,562,14,3,272,12,272,0,0,1.9512,13,12,5577,147441,SAT,259.0185,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,82.35,1600.0,,13,12,5577,147441,SAT,369.8027,148,148,12,145,3,136,0.80,0.08,0.98,0.10,0.50,0.50,0.694813829787234
