File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_8_18,1559,8,18,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7907,11,10,2013,43397,SAT,33.2857,84.0,84.0,2.0,84.0,0.0,82.0,1.0,0.02,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2438,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.225
Random3_6_1200,6253,6,1200,10 states,8 symbols,19917,15,0,9780,8,0,0,0,4993.3039,11,10,108559,2928615,SAT,263.2143,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,108559,2928615,SAT,212.1460,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_5_1200,6267,5,1200,10 states,8 symbols,19773,13,0,8861,8,0,0,0,3024.8664,11,10,98450,2654269,SAT,202.4867,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98450,2654269,SAT,209.3851,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_7_0,9675,7,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.799,11,10,2013,43397,SAT,35.2963,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.2847,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_7_18,9675,7,18,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7999,11,10,2013,43397,SAT,33.7562,84.0,84.0,1.0,84.0,0.0,83.0,1.0,0.01,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2057,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_8_300,1559,8,300,10 states,8 symbols,5104,15,0,2434,8,15,0,0,225.918,11,10,27753,739507,SAT,86.3515,1200.0,1200.0,1200.0,1175.0,25.0,0.0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,100.0,,11,10,27753,739507,SAT,81.8351,1200,1200,1200,1168,32,0,0.97,1.00,0.97,1.00,1.00,1.00,0.975
Random3_3_75,7968,3,75,10 states,8 symbols,1206,13,1,512,8,56,0,0,13.4319,11,10,6611,166509,SAT,14.2158,300.0,300.0,143.0,286.0,14.0,157.0,0.91,0.48,0.95,0.6,0.7,0.7,0.825,92.86,400.0,,11,10,6611,166509,SAT,12.7703,300,300,151,284,16,149,0.90,0.50,0.95,0.60,0.70,0.70,0.825
Random3_0_300,221,0,300,10 states,8 symbols,5081,15,0,2292,8,8,0,0,165.3282,11,10,26191,697191,SAT,83.4443,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,53.33,,11,10,26191,697191,SAT,86.9499,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_8_0,1559,8,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7923,11,10,2013,43397,SAT,33.294,84.0,84.0,2.0,84.0,0.0,82.0,1.0,0.02,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.1396,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.225
Random3_5_18,6267,5,18,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8165,11,10,2013,43397,SAT,35.7271,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.0824,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_8_150,1559,8,150,10 states,8 symbols,2517,13,0,1110,8,77,0,0,43.6642,11,10,13189,344471,SAT,42.4688,600.0,600.0,600.0,585.0,15.0,0.0,0.98,1.0,0.97,1.0,1.0,1.0,0.95,100.0,592.31,,11,10,13189,344471,SAT,40.9646,600,600,600,585,15,0,0.98,1.00,0.97,1.00,1.00,1.00,0.95
Random3_8_1200,1559,8,1200,10 states,8 symbols,19744,15,0,9528,8,0,0,0,4621.9377,11,10,105787,2853519,SAT,206.2248,4800.0,4800.0,4800.0,4751.0,49.0,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,105787,2853519,SAT,188.2853,4800,4800,4800,4751,49,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_2_75,1564,2,75,10 states,8 symbols,1178,25,10,521,8,104,0,0,85.2208,16,15,10400,380173,SAT,1252.7666,300.0,300.0,49.0,284.0,16.0,251.0,0.75,0.16,0.95,0.3,0.6,0.6,0.2916666666666666,71.43,297.14,,16,15,10400,380173,SAT,1250.1538,300,300,49,284,16,251,0.75,0.16,0.95,0.30,0.60,0.60,0.29166666666666663
